PAMFGBLK_02162-group_248,gnl|Prokka|EFFEHPFP_5,4626,100.000,0,100,100,1,4626,4626,56847,52222,246826
PAMFGBLK_02162-group_248,gnl|Prokka|HGKDFKOM_4,4626,100.000,0,100,100,1,4626,4626,189958,194583,246754
PAMFGBLK_02162-group_248,gnl|Prokka|FDCLHJFL_4,4626,100.000,0,100,100,1,4626,4626,189936,194561,246710
PAMFGBLK_02162-group_248,gnl|Prokka|ABMABLAE_4,4626,100.000,0,100,100,1,4626,4626,189936,194561,246710
PAMFGBLK_02162-group_248,gnl|Prokka|DDGCLADL_4,4626,100.000,0,100,100,1,4626,4626,189936,194561,246710
PAMFGBLK_02162-group_248,gnl|Prokka|OELCEAKG_4,4626,100.000,0,100,100,1,4626,4626,189936,194561,246710
PAMFGBLK_02162-group_248,gnl|Prokka|LKENDAKP_4,4626,100.000,0,100,100,1,4626,4626,56775,52150,246710
PAMFGBLK_02162-group_248,gnl|Prokka|FNMFICPP_4,4626,100.000,0,100,100,1,4626,4626,56775,52150,246710
PAMFGBLK_02162-group_248,gnl|Prokka|ODFGCHDB_4,4626,100.000,0,100,100,1,4626,4626,189936,194561,246710
PAMFGBLK_02162-group_248,gnl|Prokka|PDFCAJKL_4,4626,100.000,0,100,100,1,4626,4626,56775,52150,246710
PAMFGBLK_02162-group_248,gnl|Prokka|DJGDLCKI_4,4626,100.000,0,100,100,1,4626,4626,189936,194561,246710
PAMFGBLK_02162-group_248,gnl|Prokka|HGEMAGEO_4,4626,100.000,0,100,100,1,4626,4626,189936,194561,246710
PAMFGBLK_02162-group_248,gnl|Prokka|CMPCHABI_5,4626,100.000,0,100,100,1,4626,4626,56775,52150,246710
PAMFGBLK_02162-group_248,gnl|Prokka|KHKKPMEB_4,4626,100.000,0,100,100,1,4626,4626,189936,194561,246710
PAMFGBLK_02162-group_248,gnl|Prokka|GKDBGAHO_3,4626,100.000,0,100,100,1,4626,4626,56775,52150,246710
PAMFGBLK_02162-group_248,gnl|Prokka|BABMOHFK_4,4626,100.000,0,100,100,1,4626,4626,189936,194561,246710
PAMFGBLK_02162-group_248,gnl|Prokka|PPBOOHGF_4,4626,100.000,0,100,100,1,4626,4626,56775,52150,246710
PAMFGBLK_02162-group_248,gnl|Prokka|MNLIIKDB_4,4626,100.000,0,100,100,1,4626,4626,56775,52150,246710
PAMFGBLK_02162-group_248,gnl|Prokka|PNCOACDL_8,4626,100.000,0,100,100,1,4626,4626,56775,52150,62394
PAMFGBLK_02162-group_248,gnl|Prokka|OILCNEIP_4,4626,100.000,0,100,100,1,4626,4626,56775,52150,246710
PAMFGBLK_02162-group_248,gnl|Prokka|BKFEKIHJ_4,4626,100.000,0,100,100,1,4626,4626,189936,194561,246710
PAMFGBLK_02162-group_248,gnl|Prokka|LENDPFJF_4,4626,100.000,0,100,100,1,4626,4626,56775,52150,246710
PAMFGBLK_02162-group_248,gnl|Prokka|KEMBPMCO_8,4626,100.000,0,100,100,1,4626,4626,56775,52150,62381
PAMFGBLK_02162-group_248,gnl|Prokka|DFPODENE_5,4626,100.000,0,100,100,1,4626,4626,56775,52150,246710
PAMFGBLK_02162-group_248,gnl|Prokka|HNLDKCNH_4,4626,100.000,0,100,100,1,4626,4626,189936,194561,246710
PAMFGBLK_02162-group_248,gnl|Prokka|DEOLEIPD_3,4626,100.000,0,100,100,1,4626,4626,189936,194561,246872
PAMFGBLK_02162-group_248,gnl|Prokka|DDLDHHHK_4,4626,100.000,0,100,100,1,4626,4626,56775,52150,246719
PAMFGBLK_02162-group_248,gnl|Prokka|GBLMMIEE_8,4626,100.000,0,100,100,1,4626,4626,56775,52150,62386
PAMFGBLK_02162-group_248,gnl|Prokka|NFCPHLCK_5,4626,100.000,0,100,100,1,4626,4626,168591,173216,225365
PAMFGBLK_02162-group_248,gnl|Prokka|OLOCMKJI_22,4626,100.000,0,100,100,1,4626,4626,3810,8435,32095
PAMFGBLK_02162-group_248,gnl|Prokka|GGMJEBGE_4,4626,100.000,0,100,100,1,4626,4626,189966,194591,246740
PAMFGBLK_02162-group_248,gnl|Prokka|JOPKEAGC_4,4626,100.000,0,100,100,1,4626,4626,189966,194591,246740
PAMFGBLK_02162-group_248,gnl|Prokka|IPEDMIGG_4,4626,100.000,0,100,100,1,4626,4626,190106,194731,246880
PAMFGBLK_02162-group_248,gnl|Prokka|MFBLOIMI_12,4626,100.000,0,100,100,1,4626,4626,5607,10232,62381
PAMFGBLK_02162-group_248,gnl|Prokka|HHKLHPOP_2,4626,100.000,0,100,100,1,4626,4626,189964,194589,246900
PAMFGBLK_02162-group_248,gnl|Prokka|BCKKNDMB_30,4626,100.000,0,100,100,1,4626,4626,11776,16401,34970
PAMFGBLK_02162-group_248,gnl|Prokka|IMKCLFHI_15,4626,100.000,0,100,100,1,4626,4626,42180,37555,60941
PAMFGBLK_02162-group_248,gnl|Prokka|NJOEPGAE_3,4626,100.000,0,100,100,1,4626,4626,189964,194589,246738
PAMFGBLK_02162-group_248,gnl|Prokka|HIOHCHLN_3,4626,100.000,0,100,100,1,4626,4626,189946,194571,246720
PAMFGBLK_02162-group_248,gnl|Prokka|NJCBMMHN_1,4626,100.000,0,100,100,1,4626,4626,27781,23156,141065
PAMFGBLK_02162-group_248,gnl|Prokka|GKHKCOIE_5,4626,100.000,0,100,100,1,4626,4626,189965,194590,246901
PAMFGBLK_02162-group_248,gnl|Prokka|PAGMCKCN_9,4626,100.000,0,100,100,1,4626,4626,37807,42432,64965
PAMFGBLK_02162-group_248,gnl|Prokka|GEFFMOED_5,4626,100.000,0,100,100,1,4626,4626,78368,73743,141174
PAMFGBLK_02162-group_248,gnl|Prokka|MHLOIMOE_13,4626,100.000,0,100,100,1,4626,4626,11789,16414,68819
PAMFGBLK_02162-group_248,gnl|Prokka|PFPLOLPJ_13,4626,100.000,0,100,100,1,4626,4626,56775,52150,62398
PAMFGBLK_02162-group_248,gnl|Prokka|DDMNPGFA_16,4626,100.000,0,100,100,1,4626,4626,5618,10243,62554
PAMFGBLK_02162-group_248,gnl|Prokka|FKGGGBLD_15,4626,100.000,0,100,100,1,4626,4626,34671,30046,40288
PAMFGBLK_02162-group_248,gnl|Prokka|JIOAODBO_10,4626,100.000,0,100,100,1,4626,4626,56775,52150,62390
PAMFGBLK_02162-group_248,gnl|Prokka|NAAHHEGF_3,4626,100.000,0,100,100,1,4626,4626,189964,194589,246738
PAMFGBLK_02162-group_248,gnl|Prokka|LDAPBGPF_9,4626,100.000,0,100,100,1,4626,4626,56775,52150,62401
PAMFGBLK_02162-group_248,gnl|Prokka|ABFFFOKN_3,4626,100.000,0,100,100,1,4626,4626,56775,52150,246738
PAMFGBLK_02162-group_248,gnl|Prokka|EHACDPEE_3,4626,100.000,0,100,100,1,4626,4626,189972,194597,246746
PAMFGBLK_02162-group_248,gnl|Prokka|LONJINAH_3,4626,100.000,0,100,100,1,4626,4626,56775,52150,246739
PAMFGBLK_02162-group_248,gnl|Prokka|FJGDLOCD_7,4626,100.000,0,100,100,1,4626,4626,56775,52150,62398
PAMFGBLK_02162-group_248,gnl|Prokka|OMMOBNHI_7,4626,100.000,0,100,100,1,4626,4626,5605,10230,62379
PAMFGBLK_02162-group_248,gnl|Prokka|JOCFFAJK_3,4626,100.000,0,100,100,1,4626,4626,56775,52150,246739
PAMFGBLK_02162-group_248,gnl|Prokka|KOKOLNDH_8,4626,100.000,0,100,100,1,4626,4626,5624,10249,62398
PAMFGBLK_02162-group_248,gnl|Prokka|IOJOCIPK_3,4626,100.000,0,100,100,1,4626,4626,189964,194589,246738
PAMFGBLK_02162-group_248,gnl|Prokka|JLDNEDHF_4,4626,100.000,0,100,100,1,4626,4626,56775,52150,246738
PAMFGBLK_02162-group_248,gnl|Prokka|ICGEFILB_9,4626,100.000,0,100,100,1,4626,4626,56775,52150,62398
PAMFGBLK_02162-group_248,gnl|Prokka|FLDAJPGA_4,4626,100.000,0,100,100,1,4626,4626,189964,194589,246738
PAMFGBLK_02162-group_248,gnl|Prokka|PAMFGBLK_7,4626,100.000,0,100,100,1,4626,4626,5627,10252,62401
PAMFGBLK_02162-group_248,gnl|Prokka|PELDEGLP_3,4626,99.978,1,100,100,1,4626,4626,190081,194706,246927
PAMFGBLK_02162-group_248,gnl|Prokka|ABPOFPLB_3,4626,99.978,1,100,100,1,4626,4626,190081,194706,246927
PAMFGBLK_02162-group_248,gnl|Prokka|EFDNJICO_3,4626,99.978,1,100,100,1,4626,4626,190081,194706,246927
PAMFGBLK_02162-group_248,gnl|Prokka|DAEMNLCD_3,4626,99.978,1,100,100,1,4626,4626,190081,194706,246927
PAMFGBLK_02162-group_248,gnl|Prokka|DGHEILOE_3,4626,99.978,1,100,100,1,4626,4626,190081,194706,246927
PAMFGBLK_02162-group_248,gnl|Prokka|CCEPGECE_3,4626,99.978,1,100,100,1,4626,4626,190081,194706,246927
PAMFGBLK_02162-group_248,gnl|Prokka|LBADPGHB_3,4626,99.978,1,100,100,1,4626,4626,56847,52222,246928
PAMFGBLK_02162-group_248,gnl|Prokka|JEIJHHMN_3,4626,99.978,1,100,100,1,4626,4626,190081,194706,246927
PAMFGBLK_02162-group_248,gnl|Prokka|INBCKBKL_3,4626,99.978,1,100,100,1,4626,4626,56847,52222,246927
PAMFGBLK_02162-group_248,gnl|Prokka|KECCLNID_3,4626,99.978,1,100,100,1,4626,4626,56835,52210,246915
PAMFGBLK_02162-group_248,gnl|Prokka|HNOIOELK_3,4626,99.978,1,100,100,1,4626,4626,190081,194706,246927
PAMFGBLK_02162-group_248,gnl|Prokka|MJLBDMNP_3,4626,99.978,1,100,100,1,4626,4626,189740,194365,246603
PAMFGBLK_02162-group_248,gnl|Prokka|OKCBLAPN_3,4626,99.978,1,100,100,1,4626,4626,56864,52239,246731
PAMFGBLK_02162-group_248,gnl|Prokka|PABJNFEH_3,4626,99.978,1,100,100,1,4626,4626,56864,52239,246731
PAMFGBLK_02162-group_248,gnl|Prokka|FEJBJDJF_3,4626,99.978,1,100,100,1,4626,4626,189740,194365,246603
PAMFGBLK_02162-group_248,gnl|Prokka|IKCDMFOB_3,4626,99.978,1,100,100,1,4626,4626,189740,194365,246603
PAMFGBLK_02162-group_248,gnl|Prokka|NMOBLLLJ_3,4626,99.978,1,100,100,1,4626,4626,189740,194365,246603
PAMFGBLK_02162-group_248,gnl|Prokka|JPCCJBMG_3,4626,99.978,1,100,100,1,4626,4626,56864,52239,246731
PAMFGBLK_02162-group_248,gnl|Prokka|MLNCADFA_4,4626,99.978,1,100,100,1,4626,4626,56814,52189,246631
PAMFGBLK_02162-group_248,gnl|Prokka|FMCOONOI_3,4626,99.978,1,100,100,1,4626,4626,189740,194365,246603
PAMFGBLK_02162-group_248,gnl|Prokka|IGHMGLFL_4,4626,99.978,1,100,100,1,4626,4626,56814,52189,246631
PAMFGBLK_02162-group_248,gnl|Prokka|PDCPDMIA_3,4626,99.978,1,100,100,1,4626,4626,190081,194706,246927
PAMFGBLK_02162-group_248,gnl|Prokka|KPCEJIHM_5,4626,99.978,1,100,100,1,4626,4626,56817,52192,246506
PAMFGBLK_02162-group_248,gnl|Prokka|FDJHHJPA_2,4626,99.978,1,100,100,1,4626,4626,411305,406680,600992
PAMFGBLK_02162-group_248,gnl|Prokka|MMBKMDDJ_12,4626,99.978,1,100,100,1,4626,4626,56814,52189,63782
PAMFGBLK_02162-group_248,gnl|Prokka|COGEHHHN_20,4626,99.978,1,100,100,1,4626,4626,28989,33614,42464
PAMFGBLK_02162-group_248,gnl|Prokka|AINGEHMN_1,4626,99.978,1,100,100,1,4626,4626,850592,855217,907405
PAMFGBLK_02162-group_248,gnl|Prokka|GJCAAHBC_3,4626,99.978,1,100,100,1,4626,4626,189668,194293,246459
PAMFGBLK_02162-group_248,gnl|Prokka|FFAOIDEB_4,4626,99.978,1,100,100,1,4626,4626,190038,194663,246837
PAMFGBLK_02162-group_248,gnl|Prokka|AEOEGMHF_4,4626,99.978,1,100,100,1,4626,4626,189796,194421,246587
PAMFGBLK_02162-group_248,gnl|Prokka|OPIIEFOC_4,4626,99.978,1,100,100,1,4626,4626,56815,52190,246504
PAMFGBLK_02162-group_248,gnl|Prokka|IHNGJBMK_17,4626,99.978,1,100,100,1,4626,4626,56797,52172,69227
PAMFGBLK_02162-group_248,gnl|Prokka|AKFBJEOF_4,4626,99.978,1,100,100,1,4626,4626,56797,52172,246827
PAMFGBLK_02162-group_248,gnl|Prokka|JABMKIJO_3,4626,99.978,1,100,100,1,4626,4626,56864,52239,246731
PAMFGBLK_02162-group_248,gnl|Prokka|MEDGMGKO_3,4626,99.978,1,100,100,1,4626,4626,56864,52239,246731
PAMFGBLK_02162-group_248,gnl|Prokka|PPOCOCEO_3,4626,99.978,1,100,100,1,4626,4626,189740,194365,246603
PAMFGBLK_02162-group_248,gnl|Prokka|NMPPJOJP_3,4626,99.978,1,100,100,1,4626,4626,56864,52239,246731
PAMFGBLK_02162-group_248,gnl|Prokka|BFNAJEIB_3,4626,99.978,1,100,100,1,4626,4626,56864,52239,246731
PAMFGBLK_02162-group_248,gnl|Prokka|IJFOGFJP_3,4626,99.978,1,100,100,1,4626,4626,56864,52239,246731
PAMFGBLK_02162-group_248,gnl|Prokka|OCIGMOHF_3,4626,99.978,1,100,100,1,4626,4626,189740,194365,246603
PAMFGBLK_02162-group_248,gnl|Prokka|FPIDNBAI_3,4626,99.978,1,100,100,1,4626,4626,56864,52239,246731
PAMFGBLK_02162-group_248,gnl|Prokka|AKLIKJOL_3,4626,99.978,1,100,100,1,4626,4626,189740,194365,246603
PAMFGBLK_02162-group_248,gnl|Prokka|GMLCFNAP_3,4626,99.978,1,100,100,1,4626,4626,189740,194365,246603
PAMFGBLK_02162-group_248,gnl|Prokka|DCEOPLEE_3,4626,99.978,1,100,100,1,4626,4626,189740,194365,246603
PAMFGBLK_02162-group_248,gnl|Prokka|LCKKIONK_3,4626,99.978,1,100,100,1,4626,4626,56864,52239,246731
PAMFGBLK_02162-group_248,gnl|Prokka|MEBBBAEH_4,4626,99.978,1,100,100,1,4626,4626,56814,52189,246631
PAMFGBLK_02162-group_248,gnl|Prokka|HHCGKGMK_4,4626,99.978,1,100,100,1,4626,4626,189690,194315,246503
PAMFGBLK_02162-group_248,gnl|Prokka|KJAHINLG_3,4626,99.978,1,100,100,1,4626,4626,189868,194493,246731
PAMFGBLK_02162-group_248,gnl|Prokka|NFNMOMDO_4,4626,99.978,1,100,100,1,4626,4626,56864,52239,246731
PAMFGBLK_02162-group_248,gnl|Prokka|KOFAFOIC_4,4626,99.978,1,100,100,1,4626,4626,56864,52239,246731
PAMFGBLK_02162-group_248,gnl|Prokka|HCEPOLHN_3,4626,99.978,1,100,100,1,4626,4626,56864,52239,246731
PAMFGBLK_02162-group_248,gnl|Prokka|OPFGAEAG_8,4626,99.978,1,100,100,1,4626,4626,56792,52167,62418
PAMFGBLK_02162-group_248,gnl|Prokka|FBHCLGBB_9,4626,99.978,1,100,100,1,4626,4626,56792,52167,62422
PAMFGBLK_02162-group_248,gnl|Prokka|HKBPOGDE_10,4626,99.978,1,100,100,1,4626,4626,56792,52167,62410
PAMFGBLK_02162-group_248,gnl|Prokka|FOFFBIEG_3,4626,99.978,1,100,100,1,4626,4626,56792,52167,246587
PAMFGBLK_02162-group_248,gnl|Prokka|DJOGPBMI_8,4626,99.978,1,100,100,1,4626,4626,5624,10249,62415
PAMFGBLK_02162-group_248,gnl|Prokka|OFIBGHCF_7,4626,99.978,1,100,100,1,4626,4626,56792,52167,62413
PAMFGBLK_02162-group_248,gnl|Prokka|GNNLHIOK_4,4626,99.978,1,100,100,1,4626,4626,189807,194432,246598
PAMFGBLK_02162-group_248,gnl|Prokka|PMAFBBKJ_4,4626,99.978,1,100,100,1,4626,4626,56792,52167,246587
PAMFGBLK_02162-group_248,gnl|Prokka|OAIEHBLK_4,4626,99.978,1,100,100,1,4626,4626,56792,52167,246572
PAMFGBLK_02162-group_248,gnl|Prokka|GLACLAEA_8,4626,99.978,1,100,100,1,4626,4626,56792,52167,62415
PAMFGBLK_02162-group_248,gnl|Prokka|BEOJHIOG_4,4626,99.978,1,100,100,1,4626,4626,56792,52167,246587
PAMFGBLK_02162-group_248,gnl|Prokka|MNEICEEM_8,4626,99.978,1,100,100,1,4626,4626,5627,10252,62418
PAMFGBLK_02162-group_248,gnl|Prokka|KCHLNKFE_7,4626,99.978,1,100,100,1,4626,4626,56792,52167,62416
PAMFGBLK_02162-group_248,gnl|Prokka|FMMGNBAF_9,4626,99.978,1,100,100,1,4626,4626,56792,52167,62415
PAMFGBLK_02162-group_248,gnl|Prokka|MOCEPLKD_8,4626,99.978,1,100,100,1,4626,4626,56792,52167,62409
PAMFGBLK_02162-group_248,gnl|Prokka|GMDJBLEI_4,4626,99.978,1,100,100,1,4626,4626,56792,52167,246587
PAMFGBLK_02162-group_248,gnl|Prokka|DBGIAABL_4,4626,99.978,1,100,100,1,4626,4626,189668,194293,246459
PAMFGBLK_02162-group_248,gnl|Prokka|NJAKOLPN_3,4626,99.978,1,100,100,1,4626,4626,56792,52167,246587
PAMFGBLK_02162-group_248,gnl|Prokka|FIPIBOJL_6,4626,99.978,1,100,100,1,4626,4626,56792,52167,225110
PAMFGBLK_02162-group_248,gnl|Prokka|NDBAHCDA_4,4626,99.978,1,100,100,1,4626,4626,56792,52167,246459
PAMFGBLK_02162-group_248,gnl|Prokka|POICJIGB_4,4626,99.978,1,100,100,1,4626,4626,189796,194421,246587
PAMFGBLK_02162-group_248,gnl|Prokka|KFCNAJFN_4,4626,99.978,1,100,100,1,4626,4626,189668,194293,246459
PAMFGBLK_02162-group_248,gnl|Prokka|FJIJGMFP_4,4626,99.978,1,100,100,1,4626,4626,56792,52167,246587
PAMFGBLK_02162-group_248,gnl|Prokka|GKGMJGHD_4,4626,99.978,1,100,100,1,4626,4626,189796,194421,246587
PAMFGBLK_02162-group_248,gnl|Prokka|CKMPKJOE_4,4626,99.978,1,100,100,1,4626,4626,56792,52167,246453
PAMFGBLK_02162-group_248,gnl|Prokka|COGKKFDN_5,4626,99.978,1,100,100,1,4626,4626,168320,172945,225111
PAMFGBLK_02162-group_248,gnl|Prokka|ODOCHPCF_4,4626,99.978,1,100,100,1,4626,4626,189668,194293,246459
PAMFGBLK_02162-group_248,gnl|Prokka|OCMNDGPL_4,4626,99.978,1,100,100,1,4626,4626,56792,52167,246587
PAMFGBLK_02162-group_248,gnl|Prokka|FLPGNACK_4,4626,99.978,1,100,100,1,4626,4626,56792,52167,246587
PAMFGBLK_02162-group_248,gnl|Prokka|NMKBLCIG_5,4626,99.978,1,100,100,1,4626,4626,189796,194421,246587
PAMFGBLK_02162-group_248,gnl|Prokka|LHLOIMGD_4,4626,99.978,1,100,100,1,4626,4626,56792,52167,246587
