Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
4.666666666666667,0.13273333333333334,0.11413333333333334,0.10733333333333332,0.12753333333333333,0.11253333333333333,0.15133333333333335,0.11460000000000001,0.127,0.12086666666666666,0.15433333333333332,0.14593333333333333,0.10366666666666666,0.09726666666666667,0.10286666666666666,0.12693333333333331,0.13266666666666665,0.15593333333333334,0.1128,0.15446666666666667,0.10273333333333333,0.11346666666666666,0.15146666666666667,0.14606666666666665,0.10379999999999999,0.10233333333333333,0.12386666666666667,0.1322,0.12166666666666666,0.13893333333333333,0.13253333333333334,0.10153333333333334,0.11993333333333332,0.11106666666666666,0.13213333333333332,0.1224,0.10393333333333334,0.127,0.14486666666666667,0.12753333333333333,0.1366,0.13793333333333332,0.146,0.12753333333333333,0.16726666666666665,0.1469333333333333,0.13766666666666666,0.14773333333333333,0.1242,0.13233333333333333,0.11906666666666667,0.12893333333333332,0.12426666666666668,0.13193333333333335,0.17073333333333332,0.13333333333333333,0.13386666666666666,0.13933333333333334,0.10713333333333333,0.10953333333333333,0.14559999999999998,0.10953333333333333,0.11653333333333334,0.1178,0.12200000000000001,0.14153333333333334,0.149,0.0992,0.16346666666666668,0.14193333333333333,0.10166666666666666,0.14126666666666668,0.10066666666666667,0.10633333333333334,0.16806666666666667,0.13806666666666667,0.14933333333333332,0.14826666666666666,0.1336,0.1348,0.14586666666666664,0.15806666666666666,0.15186666666666668,0.13806666666666667,0.12346666666666667,0.16046666666666667,0.12906666666666666,0.146,0.10833333333333334,0.10033333333333334,0.11506666666666666,0.14053333333333334,0.13333333333333333,0.1562,0.1108,0.20353333333333332,0.1306
5.0,0.1344,0.1144,0.10746666666666665,0.1278,0.11146666666666667,0.1532,0.11359999999999999,0.12573333333333334,0.12133333333333332,0.1546,0.14793333333333333,0.10373333333333333,0.09720000000000001,0.10286666666666666,0.12639999999999998,0.1316,0.1560666666666667,0.112,0.15426666666666666,0.10113333333333333,0.11453333333333333,0.15066666666666664,0.1462,0.10366666666666664,0.10253333333333334,0.12386666666666667,0.1324,0.12026666666666667,0.13786666666666667,0.13126666666666667,0.09946666666666666,0.11986666666666666,0.1112,0.129,0.12253333333333334,0.10406666666666667,0.12700000000000003,0.14473333333333335,0.12626666666666667,0.13553333333333334,0.1376,0.14513333333333334,0.12693333333333331,0.16886666666666666,0.1434,0.13853333333333331,0.14633333333333332,0.12406666666666669,0.13226666666666667,0.1194,0.12626666666666667,0.12406666666666669,0.1308,0.1718,0.1308,0.13633333333333333,0.1384,0.1068,0.1102,0.14639999999999997,0.10926666666666666,0.1168,0.11753333333333332,0.12246666666666665,0.14040000000000002,0.14793333333333333,0.09939999999999999,0.16333333333333336,0.14133333333333334,0.10146666666666665,0.14286666666666664,0.10066666666666667,0.10633333333333334,0.17066666666666666,0.13820000000000002,0.14926666666666666,0.148,0.13246666666666668,0.13446666666666668,0.14566666666666664,0.1594666666666667,0.15113333333333331,0.1386,0.125,0.16140000000000002,0.13053333333333333,0.14586666666666667,0.10873333333333332,0.10013333333333334,0.1158,0.1404,0.13526666666666667,0.1554,0.11093333333333333,0.2063333333333333,0.13153333333333334
5.333333333333333,0.13633333333333333,0.1148,0.10786666666666668,0.128,0.11126666666666667,0.15513333333333332,0.11313333333333332,0.1258,0.1222,0.15486666666666665,0.14953333333333332,0.10339999999999999,0.0972,0.10293333333333332,0.12653333333333333,0.1322,0.15646666666666667,0.11166666666666665,0.15519999999999998,0.10046666666666666,0.11573333333333333,0.15026666666666666,0.14633333333333332,0.10353333333333332,0.10293333333333334,0.12406666666666667,0.1324,0.12073333333333335,0.13853333333333334,0.13166666666666668,0.09826666666666667,0.12006666666666667,0.1128,0.128,0.12266666666666666,0.10393333333333334,0.12666666666666668,0.14446666666666666,0.126,0.13606666666666667,0.1382,0.14546666666666666,0.1262,0.1706,0.1444,0.13946666666666668,0.14546666666666666,0.12413333333333335,0.13226666666666667,0.11933333333333332,0.125,0.12493333333333333,0.13086666666666666,0.17353333333333332,0.1302,0.1391333333333333,0.13953333333333334,0.10640000000000001,0.11073333333333334,0.1469333333333333,0.10946666666666667,0.11693333333333333,0.11713333333333333,0.12333333333333334,0.14020000000000002,0.1476,0.09979999999999999,0.16393333333333335,0.14073333333333335,0.10153333333333334,0.14473333333333335,0.10073333333333334,0.1066,0.1734,0.138,0.14933333333333335,0.14766666666666667,0.13213333333333332,0.13433333333333333,0.1454,0.16040000000000001,0.1508,0.13899999999999998,0.12639999999999998,0.1624,0.13206666666666667,0.14526666666666666,0.10926666666666666,0.09993333333333333,0.11653333333333334,0.14026666666666668,0.13746666666666665,0.1546,0.11113333333333333,0.2092,0.13286666666666666
5.666666666666667,0.1386,0.1152,0.10793333333333334,0.1280666666666667,0.1112,0.15746666666666664,0.11273333333333332,0.12573333333333334,0.12366666666666666,0.1554666666666667,0.151,0.10319999999999999,0.09720000000000001,0.10293333333333334,0.12726666666666667,0.1332,0.1568,0.1114,0.15653333333333333,0.09973333333333333,0.11699999999999999,0.1498,0.1467333333333333,0.10346666666666667,0.103,0.12399999999999999,0.13233333333333333,0.12106666666666667,0.13893333333333333,0.13246666666666665,0.09759999999999999,0.11999999999999998,0.1146,0.13113333333333332,0.12253333333333334,0.10386666666666665,0.12646666666666667,0.14406666666666665,0.126,0.13626666666666667,0.1388,0.14566666666666667,0.12613333333333332,0.1728,0.1464,0.14026666666666668,0.14479999999999998,0.12426666666666666,0.13226666666666667,0.11933333333333333,0.1256,0.12626666666666667,0.13113333333333335,0.1753333333333333,0.12993333333333335,0.1422,0.141,0.10593333333333334,0.11086666666666667,0.14773333333333333,0.10953333333333333,0.11693333333333333,0.11673333333333334,0.12426666666666666,0.14020000000000002,0.14753333333333332,0.10046666666666668,0.16453333333333334,0.14033333333333334,0.10146666666666666,0.14653333333333332,0.10073333333333334,0.10666666666666667,0.1764,0.1378,0.14953333333333332,0.14773333333333333,0.132,0.13433333333333333,0.14533333333333331,0.16173333333333334,0.1502,0.1396666666666667,0.12786666666666666,0.16380000000000003,0.1338,0.14473333333333332,0.10986666666666665,0.09980000000000001,0.1172,0.14026666666666668,0.1394,0.15406666666666666,0.11146666666666666,0.2122666666666667,0.13413333333333333
6.0,0.1406666666666667,0.11586666666666666,0.10833333333333334,0.1284,0.11133333333333333,0.16006666666666666,0.11233333333333334,0.126,0.125,0.15626666666666666,0.1524,0.10306666666666667,0.09720000000000001,0.10313333333333333,0.12806666666666666,0.13426666666666665,0.1574,0.11280000000000001,0.15813333333333332,0.09926666666666667,0.1184,0.14966666666666664,0.14713333333333337,0.10339999999999999,0.10293333333333334,0.1242,0.1326,0.12173333333333333,0.14,0.1336,0.09766666666666665,0.1202,0.11673333333333333,0.1344,0.1226,0.104,0.12619999999999998,0.14393333333333333,0.12626666666666667,0.13626666666666667,0.1396,0.14599999999999996,0.12653333333333333,0.17539999999999997,0.1484,0.14153333333333332,0.14413333333333334,0.12440000000000001,0.13226666666666667,0.11959999999999998,0.1262,0.12766666666666668,0.13133333333333333,0.17773333333333333,0.13033333333333333,0.1454,0.14193333333333333,0.1054,0.1112,0.14893333333333333,0.10946666666666667,0.1168,0.1164,0.12506666666666666,0.14013333333333333,0.14720000000000003,0.1008,0.165,0.13993333333333335,0.1014,0.14853333333333335,0.10093333333333333,0.10686666666666667,0.17919999999999997,0.1376,0.1498,0.1478,0.1318666666666667,0.13453333333333334,0.14526666666666668,0.16293333333333332,0.15,0.14053333333333334,0.12973333333333334,0.165,0.1356,0.14426666666666668,0.1106,0.09980000000000001,0.11806666666666668,0.14026666666666668,0.14179999999999998,0.15406666666666666,0.11186666666666668,0.21546666666666667,0.13553333333333337
6.333333333333333,0.143,0.11633333333333333,0.10866666666666666,0.12886666666666666,0.1112,0.1628,0.1118,0.12633333333333333,0.12606666666666666,0.1574,0.1537333333333333,0.10293333333333334,0.09739999999999999,0.10333333333333332,0.12893333333333334,0.13513333333333336,0.15773333333333334,0.11426666666666667,0.15940000000000001,0.10020000000000001,0.11966666666666666,0.14939999999999998,0.14753333333333335,0.10346666666666665,0.1032,0.12453333333333333,0.133,0.12233333333333335,0.1406,0.13506666666666664,0.09813333333333334,0.12066666666666667,0.11939999999999999,0.13733333333333334,0.12266666666666666,0.10426666666666666,0.12606666666666666,0.1438,0.1268,0.1368666666666667,0.1406,0.14659999999999998,0.1272,0.17806666666666665,0.15046666666666667,0.14179999999999998,0.14379999999999998,0.12473333333333333,0.13246666666666668,0.11986666666666665,0.1274,0.12973333333333334,0.13160000000000002,0.18006666666666668,0.13086666666666666,0.14913333333333334,0.14320000000000002,0.10506666666666667,0.11166666666666666,0.15006666666666665,0.10953333333333333,0.11673333333333333,0.11646666666666666,0.12666666666666665,0.14053333333333334,0.14753333333333332,0.10139999999999999,0.16593333333333335,0.13993333333333335,0.10146666666666666,0.1504,0.1012,0.10733333333333334,0.18213333333333334,0.13753333333333334,0.15033333333333332,0.1482,0.132,0.13499999999999998,0.1451333333333333,0.1644,0.14966666666666667,0.14153333333333334,0.13146666666666668,0.16653333333333334,0.13773333333333332,0.14393333333333333,0.11126666666666667,0.09986666666666669,0.1192,0.1402,0.14413333333333334,0.15366666666666667,0.11240000000000001,0.21926666666666667,0.13699999999999998
6.666666666666667,0.14486666666666667,0.11686666666666666,0.10919999999999999,0.12933333333333333,0.1112,0.16546666666666665,0.1116,0.1266,0.127,0.15846666666666664,0.155,0.10266666666666667,0.09759999999999999,0.10339999999999999,0.12940000000000002,0.13626666666666667,0.15833333333333333,0.11553333333333334,0.16086666666666666,0.10113333333333334,0.121,0.14893333333333333,0.14753333333333332,0.10359999999999998,0.1036,0.12453333333333333,0.13353333333333334,0.12340000000000001,0.14153333333333332,0.13693333333333332,0.09866666666666668,0.12133333333333332,0.12153333333333333,0.14006666666666667,0.12266666666666666,0.1046,0.12613333333333332,0.14386666666666667,0.1274,0.13753333333333334,0.14153333333333334,0.1471333333333333,0.12806666666666666,0.182,0.15233333333333335,0.14246666666666666,0.14366666666666666,0.12473333333333333,0.1328,0.11999999999999998,0.12886666666666666,0.13246666666666665,0.13206666666666667,0.18266666666666667,0.13146666666666668,0.15360000000000001,0.14659999999999998,0.10473333333333334,0.11173333333333334,0.15119999999999997,0.10953333333333333,0.11660000000000001,0.11653333333333334,0.12766666666666665,0.14106666666666667,0.14786666666666665,0.10213333333333334,0.16713333333333333,0.1396666666666667,0.10173333333333333,0.15273333333333333,0.10133333333333333,0.1076,0.185,0.1376,0.1509333333333333,0.14873333333333333,0.13213333333333332,0.13540000000000002,0.14533333333333331,0.16586666666666666,0.14926666666666666,0.14253333333333332,0.13326666666666667,0.16813333333333333,0.14006666666666667,0.14373333333333335,0.11186666666666666,0.09993333333333333,0.12026666666666667,0.1402,0.14593333333333333,0.15326666666666666,0.11293333333333333,0.223,0.1386
7.0,0.1470666666666667,0.11746666666666666,0.10973333333333332,0.12986666666666669,0.11326666666666667,0.16806666666666667,0.11126666666666667,0.12686666666666666,0.12813333333333335,0.15933333333333335,0.15613333333333332,0.1026,0.09773333333333335,0.10366666666666666,0.13106666666666666,0.1375333333333333,0.1588,0.11673333333333334,0.16266666666666668,0.10379999999999999,0.12220000000000002,0.14866666666666664,0.14773333333333333,0.10353333333333332,0.10393333333333334,0.12459999999999999,0.13353333333333334,0.12446666666666668,0.1423333333333333,0.1386,0.10086666666666667,0.12173333333333333,0.12413333333333335,0.1426,0.12313333333333333,0.10466666666666666,0.12573333333333334,0.14386666666666667,0.128,0.13773333333333335,0.14266666666666666,0.14780000000000001,0.129,0.186,0.15406666666666666,0.14313333333333336,0.14366666666666666,0.12486666666666668,0.13286666666666666,0.12026666666666667,0.12933333333333333,0.13486666666666666,0.13233333333333333,0.1854,0.13233333333333333,0.15819999999999998,0.15059999999999998,0.10500000000000001,0.11206666666666668,0.1522,0.10993333333333334,0.1166,0.1164,0.129,0.1416,0.14813333333333334,0.10293333333333334,0.16826666666666668,0.13953333333333334,0.10200000000000001,0.15506666666666666,0.10146666666666666,0.10773333333333333,0.18793333333333334,0.13773333333333335,0.15166666666666667,0.14939999999999998,0.13253333333333334,0.13573333333333334,0.14539999999999997,0.1678,0.1489333333333333,0.14373333333333335,0.13506666666666664,0.1698,0.14200000000000002,0.14379999999999998,0.11273333333333334,0.1,0.12133333333333333,0.14013333333333333,0.14833333333333332,0.15313333333333332,0.1134,0.22699999999999998,0.14033333333333334
7.333333333333333,0.1492666666666667,0.1182,0.11013333333333333,0.13046666666666668,0.11553333333333334,0.1708,0.1126,0.12693333333333334,0.12966666666666668,0.1604,0.1558,0.1022,0.09793333333333334,0.10393333333333334,0.13266666666666665,0.13886666666666667,0.15946666666666667,0.12020000000000002,0.164,0.10679999999999999,0.12373333333333333,0.14833333333333334,0.14753333333333335,0.10366666666666664,0.10426666666666666,0.1252,0.13313333333333335,0.1258,0.14293333333333333,0.1402,0.10293333333333334,0.12200000000000001,0.12653333333333333,0.14579999999999999,0.1236,0.10486666666666666,0.12573333333333334,0.14386666666666667,0.12873333333333334,0.1378,0.1436666666666667,0.14800000000000002,0.12986666666666666,0.18966666666666668,0.15566666666666668,0.14386666666666667,0.14453333333333332,0.12513333333333335,0.13333333333333333,0.12053333333333333,0.1296,0.13673333333333335,0.1328,0.18806666666666666,0.1332,0.1627333333333333,0.15433333333333332,0.10513333333333333,0.112,0.15366666666666665,0.10986666666666665,0.11673333333333334,0.11613333333333334,0.1304,0.14173333333333332,0.14833333333333334,0.10366666666666667,0.16906666666666667,0.13940000000000002,0.10206666666666667,0.15793333333333331,0.10166666666666666,0.10786666666666665,0.19073333333333334,0.13773333333333335,0.15246666666666667,0.14993333333333334,0.13266666666666665,0.13606666666666667,0.14559999999999998,0.16986666666666667,0.14846666666666666,0.1452,0.13686666666666666,0.17180000000000004,0.14426666666666668,0.14326666666666663,0.11339999999999999,0.10026666666666667,0.1228,0.1402,0.15046666666666667,0.153,0.11406666666666668,0.2312,0.1422
7.666666666666667,0.15133333333333335,0.11886666666666666,0.11073333333333334,0.1312,0.11800000000000001,0.1734,0.11413333333333334,0.12706666666666666,0.13106666666666666,0.1626,0.1588,0.10213333333333333,0.09813333333333334,0.10413333333333333,0.13413333333333333,0.1404,0.15986666666666668,0.12366666666666666,0.16613333333333333,0.10986666666666665,0.12486666666666667,0.148,0.14726666666666668,0.10359999999999998,0.10433333333333333,0.1256,0.13353333333333334,0.12693333333333334,0.14333333333333334,0.14173333333333332,0.10420000000000001,0.12206666666666667,0.12913333333333332,0.1494,0.12386666666666665,0.10526666666666666,0.12566666666666668,0.14406666666666665,0.12953333333333333,0.13786666666666667,0.14446666666666666,0.14806666666666668,0.13053333333333333,0.19466666666666668,0.15953333333333333,0.14579999999999999,0.14506666666666665,0.12566666666666668,0.13353333333333334,0.12079999999999999,0.1304,0.13879999999999998,0.13313333333333335,0.19053333333333333,0.1338,0.16713333333333333,0.158,0.105,0.11226666666666668,0.1549333333333333,0.10993333333333334,0.1168,0.11546666666666666,0.13153333333333334,0.14173333333333332,0.1484666666666667,0.10406666666666667,0.16993333333333333,0.13920000000000002,0.1022,0.16066666666666668,0.102,0.10800000000000001,0.19326666666666667,0.13793333333333332,0.1534,0.1506,0.13266666666666665,0.13626666666666667,0.14573333333333333,0.17220000000000002,0.14826666666666666,0.1467333333333333,0.13846666666666665,0.17393333333333333,0.14666666666666664,0.14306666666666665,0.11413333333333334,0.1004,0.12406666666666667,0.14026666666666668,0.1524,0.15313333333333334,0.11466666666666667,0.23533333333333334,0.14420000000000002
